row_id,area__rucc,area__urban_influence,econ__economic_typology,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,demo__pct_female,demo__pct_below_18_years_of_age,demo__pct_aged_65_years_and_older,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_adults_bachelors_or_higher,demo__birth_rate_per_1k,demo__death_rate_per_1k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_low_birthweight,health__pct_excessive_drinking,health__pct_physical_inacticity,health__air_pollution_particulate_matter,health__homicides_per_100k,health__motor_vehicle_crash_deaths_per_100k,health__pop_per_dentist,health__pop_per_primary_care_physician,yr
3589,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.414,0.078,0.27,0.099,0.506,0.225,0.186,0.047,0.085,0.844,0.0,0.006,0.25702811244979923,0.37751004016064255,0.2469879518072289,0.1184738955823293,11.0,13.0,0.264,0.198,0.122,0.089,,0.31,13.0,,29.56,4509.0,3639.0,b
3590,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.498,0.04,0.191,0.078,0.507,0.251,0.121,0.077,0.015,0.858,0.017,0.022,0.0597609561752988,0.2091633466135458,0.36354581673306774,0.36752988047808766,12.0,7.0,0.251,0.152,0.082,0.074,0.164,0.151,9.0,1.0,7.41,1250.0,1190.0,a
3591,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.463,0.193,0.446,0.173,0.46,0.276,0.128,0.014,0.0,0.208,0.712,0.002,0.1835506519558676,0.4002006018054162,0.30692076228686055,0.10932798395185556,15.0,11.0,0.299,0.406,0.085,0.044,0.248,0.265,,,,2900.0,1879.0,b
3592,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.391,0.085,0.267,0.079,0.509,0.233,0.168,0.009,0.454,0.51,0.007,0.0,0.21747765640516384,0.3177755710029791,0.2989076464746772,0.16583912611717974,11.0,11.0,0.357,0.188,0.156,0.145,0.146,0.358,12.0,,37.52,4690.0,3170.0,a
3593,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Manufacturing-dependent,0.435,0.077,0.262,0.068,0.506,0.246,0.156,0.153,0.038,0.796,0.024,0.009,0.2549212598425197,0.375,0.2549212598425197,0.11515748031496063,13.0,13.0,0.343,0.252,0.146,0.091,,0.381,12.0,,29.73,4569.0,1990.0,b
3594,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.483,0.055,0.241,0.141,0.497,0.239,0.138,0.119,0.011,0.842,0.013,0.0,0.10295616717635067,0.2711518858307849,0.35881753312945974,0.2670744138634047,11.0,8.0,0.336,0.203,0.109,0.077,0.141,0.276,10.0,3.2,20.16,2890.0,1959.0,a
3598,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.597,0.03,0.195,0.102,0.501,0.183,0.269,0.013,0.003,0.982,0.005,0.0,0.057286432160804014,0.3979899497487437,0.3869346733668341,0.15778894472361807,11.0,10.0,0.275,0.109,0.101,,0.177,0.284,12.0,,,499.0,1999.0,a
3602,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.438,0.058,0.233,0.086,0.5,0.209,0.221,0.01,0.0,0.96,0.0,0.0,0.25625625625625625,0.36536536536536535,0.27127127127127126,0.10710710710710711,10.0,14.0,0.326,0.377,0.131,0.088,,0.334,12.0,,30.83,13399.0,2229.0,a
3604,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.409,0.089,0.22,0.065,0.5,0.222,0.185,0.095,0.01,0.85,0.027,0.006,0.12673267326732673,0.3118811881188119,0.4079207920792079,0.15346534653465346,12.0,11.0,0.31,0.202,0.097,0.061,0.134,0.228,10.0,4.5,14.48,1529.0,1930.0,a
3605,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.466,0.079,0.117,0.038,0.511,0.221,0.143,0.173,0.09,0.638,0.012,0.084,0.10456852791878171,0.32893401015228424,0.26192893401015227,0.3045685279187817,11.0,7.0,0.274,0.186,0.095,0.078,0.164,0.273,11.0,3.3600000000000003,5.22,1560.0,1070.0,b
3607,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.445,0.056,0.199,0.134,0.487,0.249,0.129,0.112,0.01,0.855,0.014,0.0,0.09200000000000001,0.34700000000000003,0.35100000000000003,0.21000000000000002,10.0,9.0,0.207,0.139,0.058,0.088,0.179,0.187,13.0,,30.48,1780.0,1350.0,b
3620,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.559,0.039,0.159,0.083,0.493,0.217,0.118,0.14,0.011,0.792,0.005,0.048,0.06163021868787276,0.12326043737574552,0.22067594433399604,0.5944333996023856,9.0,6.0,0.154,0.116,0.055,0.071,0.152,0.105,13.0,1.2,6.45,1090.0,800.0,a
3623,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.408,0.068,0.269,0.109,0.516,0.28,0.135,0.05,0.214,0.719,0.0,0.018,0.2284011916583913,0.3435948361469712,0.2760675273088382,0.1519364448857994,9.0,6.0,0.295,,0.136,0.091,,0.274,13.0,,28.6,,,a
3624,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.457,0.083,0.271,0.126,0.496,0.176,0.25,0.033,0.0,0.946,0.006,0.004,0.11648568608094768,0.3484698914116486,0.31984205330700893,0.2152023692003949,8.0,8.0,0.28,0.211,0.126,0.051,0.182,0.243,10.0,,,1909.0,1949.0,a
3625,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.535,0.044,0.123,0.035,0.506,0.222,0.142,0.071,0.165,0.711,0.004,0.037,0.07746478873239436,0.24647887323943662,0.2947686116700201,0.3812877263581489,12.0,8.0,0.283,0.166,0.098,0.078,0.194,0.219,13.0,3.7,8.47,1509.0,1419.0,a
3626,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.438,0.089,0.208,0.064,0.527,0.251,0.164,0.025,0.191,0.775,0.005,0.011,0.15422885572139303,0.3860696517412935,0.2975124378109452,0.16218905472636816,12.0,13.0,0.375,0.294,0.119,0.098,0.105,0.383,14.0,4.99,26.41,3160.0,1720.0,b
3627,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.392,0.07,0.25,0.066,0.515,0.181,0.293,0.014,0.002,0.955,0.01,0.007,0.1303911735205617,0.35907723169508526,0.3360080240722167,0.17452357071213642,8.0,16.0,0.279,0.242,0.113,0.073,0.13,0.316,11.0,,27.25,2190.0,1090.0,b
3629,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Manufacturing-dependent,0.495,0.052,0.112,0.063,0.529,0.24,0.151,0.049,0.014,0.904,0.008,0.007,0.07807807807807808,0.35235235235235235,0.36236236236236236,0.2072072072072072,11.0,8.0,0.303,,0.085,0.063,0.268,0.255,13.0,,15.63,2570.0,1919.0,b
3630,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Recreation,0.403,0.088,0.191,0.056,0.497,0.179,0.219,0.022,0.002,0.946,0.017,0.004,0.14543630892678033,0.43430290872617855,0.30792377131394183,0.1123370110330993,9.0,12.0,0.351,0.315,0.116,0.085,0.123,0.221,12.0,,15.85,2579.0,3090.0,a
3632,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.357,0.068,0.302,0.074,0.5,0.212,0.256,0.017,0.0,0.946,0.012,0.0,0.17463414634146338,0.4507317073170731,0.2741463414634146,0.10048780487804876,13.0,15.0,0.293,0.321,0.129,0.074,0.074,0.303,12.0,,32.71,3399.0,2430.0,a
3634,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.409,0.088,0.231,0.078,0.493,0.238,0.141,0.011,0.009,0.956,0.0,0.001,0.22704339051463168,0.41372351160443993,0.2613521695257316,0.09788092835519678,12.0,12.0,0.357,0.292,0.127,0.084,0.077,0.361,14.0,,23.18,3339.0,1850.0,b
3635,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.338,0.076,0.268,0.103,0.49,0.199,0.206,0.019,0.326,0.653,0.006,0.0,0.2100502512562814,0.36683417085427134,0.2793969849246231,0.14371859296482412,10.0,11.0,0.352,0.229,0.17,0.114,0.12,0.335,12.0,,35.2,5189.0,5209.0,a
3637,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.443,0.055,0.21,0.047,0.505,0.21,0.194,0.018,0.05,0.92,0.003,0.008,0.20741482965931865,0.36873747494989983,0.28557114228456915,0.13827655310621245,10.0,13.0,0.317,0.236,0.134,0.081,0.146,0.335,13.0,,25.78,6569.0,3720.0,b
3638,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.529,0.065,0.111,0.036,0.518,0.183,0.182,0.042,0.029,0.876,0.002,0.015,0.07615230460921843,0.23547094188376752,0.24048096192384769,0.44789579158316634,9.0,9.0,0.218,0.126,0.073,0.069,0.201,0.191,10.0,,7.51,1180.0,1130.0,b
3639,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.442,0.065,0.273,0.08,0.519,0.233,0.151,0.1,0.145,0.729,0.01,0.019,0.21287128712871287,0.3079207920792079,0.28316831683168314,0.19603960396039605,12.0,11.0,0.274,0.207,0.111,0.099,0.113,0.293,13.0,3.5999999999999996,14.79,2520.0,780.0,a
3643,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.553,0.039,0.191,0.081,0.492,0.249,0.18,0.141,0.0,0.835,0.02,0.006,0.1253761283851555,0.324974924774323,0.3731193580742227,0.1765295887662989,11.0,11.0,0.305,0.2,0.102,0.082,0.14,0.275,14.0,,31.22,4899.0,2440.0,a
3647,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.474,0.055,0.184,0.078,0.509,0.231,0.135,0.009,0.0,0.967,0.0,0.007,0.10845771144278608,0.48557213930348264,0.2686567164179105,0.13731343283582093,13.0,10.0,0.321,0.313,0.105,0.081,,0.276,14.0,,16.36,6749.0,3200.0,b
3650,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.456,0.071,0.133,0.073,0.497,0.22,0.22,0.019,0.002,0.929,0.027,0.006,0.07971745711402624,0.3148335015136226,0.355196770938446,0.25025227043390513,11.0,11.0,0.28,0.164,0.095,0.057,0.192,0.253,12.0,,14.98,2920.0,1009.0,b
3651,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Nonspecialized,0.5,0.046,0.314,0.174,0.504,0.231,0.201,0.274,0.127,0.598,0.013,0.0,0.17810945273631842,0.38208955223880603,0.24975124378109456,0.19004975124378112,13.0,13.0,0.286,,0.11,0.072,0.187,0.291,9.0,,31.1,3499.0,1299.0,b
3652,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.494,0.032,0.205,0.085,0.505,0.311,0.09,0.099,0.0,0.852,0.002,0.029,0.08175473579262213,0.21535393818544366,0.3419740777666999,0.36091724825523425,20.0,4.0,0.242,0.05,0.067,0.06,0.062,0.16,11.0,,8.54,1599.0,2289.0,b
3653,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.445,0.05,0.213,0.057,0.51,0.238,0.17,0.035,0.033,0.891,0.006,0.016,0.16288252714708784,0.38302073050345503,0.2724580454096742,0.1816386969397828,13.0,12.0,0.348,0.257,0.129,0.075,0.091,0.352,14.0,5.0,23.1,1239.0,1289.0,a
3654,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.518,0.036,0.201,0.11,0.509,0.229,0.229,0.048,0.011,0.913,0.003,0.0,0.06666666666666667,0.3015384615384615,0.42564102564102557,0.20615384615384616,12.0,13.0,0.362,,0.115,0.121,,0.257,12.0,,,,1699.0,a
3655,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.353,0.076,0.195,0.08,0.45,0.127,0.272,0.017,0.49,0.484,0.009,0.002,0.21752265861027192,0.298086606243706,0.3071500503524673,0.1772406847935549,5.0,12.0,0.344,0.166,0.139,0.136,0.117,0.268,13.0,,21.52,11239.0,3339.0,b
3657,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.549,0.029,0.207,0.089,0.471,0.208,0.163,0.033,0.0,0.932,0.013,0.004,0.12133468149646108,0.3195146612740142,0.3771486349848332,0.1820020222446916,10.0,10.0,0.309,0.192,0.088,0.082,0.175,0.284,11.0,,20.58,3690.0,1769.0,b
3658,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.371,0.066,0.273,0.068,0.521,0.267,0.158,0.011,0.523,0.451,0.0,0.011,0.19497487437185929,0.33969849246231154,0.307537688442211,0.15778894472361807,13.0,13.0,0.384,0.279,0.159,0.14,0.099,0.333,11.0,13.7,28.73,2099.0,2000.0,a
3660,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Federal/State government-dependent,0.484,0.054,0.125,0.058,0.502,0.264,0.11,0.032,0.169,0.742,0.009,0.01,0.06955645161290323,0.3064516129032258,0.29838709677419356,0.32560483870967744,12.0,7.0,0.289,,0.11,0.082,,0.237,12.0,,16.94,2479.0,6039.0,b
3663,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Federal/State government-dependent,0.575,0.037,0.208,0.074,0.5,0.198,0.162,0.034,0.008,0.871,0.046,0.012,0.05946481665014867,0.2893954410307235,0.31912784935579785,0.33201189296333006,11.0,8.0,0.303,0.179,0.084,0.058,0.205,0.274,13.0,,,1469.0,1529.0,b
3667,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.522,0.065,0.146,0.026,0.499,0.258,0.117,0.126,0.019,0.831,0.005,0.021,0.071285140562249,0.2640562248995984,0.3353413654618474,0.32931726907630526,11.0,6.0,0.274,0.209,0.081,0.064,0.192,0.223,13.0,0.3999999999999999,8.43,1649.0,1679.0,a
3669,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.409,0.056,0.227,0.068,0.505,0.217,0.196,0.008,0.019,0.967,0.0,0.015,0.2036290322580645,0.377016129032258,0.30645161290322576,0.11290322580645161,12.0,11.0,0.325,0.334,0.137,0.09,,0.356,14.0,,23.55,9249.0,2319.0,a
3671,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.55,0.048,0.142,0.043,0.516,0.208,0.175,0.015,0.008,0.961,0.001,0.009,0.08652900688298917,0.31465093411996065,0.295968534906588,0.3028515240904621,9.0,9.0,0.258,0.187,0.084,0.069,0.191,0.208,10.0,1.95,11.43,2729.0,1270.0,b
3672,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.372,0.09,0.197,0.05,0.515,0.213,0.183,0.001,0.003,0.979,0.008,0.001,0.15223880597014924,0.47064676616915413,0.2676616915422885,0.10945273631840795,10.0,13.0,0.368,0.332,0.109,0.103,0.098,0.371,13.0,,28.26,3970.0,1509.0,b
3673,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.431,0.064,0.208,0.051,0.509,0.204,0.219,0.018,0.076,0.877,0.011,0.01,0.17606330365974285,0.44015825914935713,0.22848664688427303,0.15529179030662713,10.0,13.0,0.367,0.277,0.152,0.093,0.098,0.392,15.0,6.2,26.57,2139.0,1469.0,a
3674,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.516,0.026,0.198,0.087,0.475,0.21,0.185,0.02,0.0,0.955,0.0,0.002,0.07723169508525576,0.39317953861584753,0.3480441323971915,0.18154463390170508,17.0,9.0,0.339,,0.095,0.084,,0.297,12.0,,,,,a
3676,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Nonspecialized,0.453,0.056,0.248,0.051,0.493,0.227,0.181,0.017,0.289,0.685,0.004,0.001,0.21052631578947367,0.4200404858299595,0.24190283400809715,0.12753036437246965,12.0,12.0,0.392,0.192,0.124,0.1,,0.342,11.0,,25.68,8049.0,5399.0,a
3679,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.481,0.044,0.186,0.089,0.514,0.248,0.164,0.024,0.0,0.868,0.083,0.0,0.1500513874614594,0.3062692702980473,0.30832476875642345,0.2353545734840699,14.0,10.0,0.357,0.146,0.09,0.047,0.159,0.345,11.0,,,5419.0,880.0,b
3684,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.494,0.069,0.208,0.078,0.523,0.228,0.108,0.056,0.338,0.572,0.002,0.019,0.11554192229038855,0.25357873210633947,0.33640081799591004,0.29447852760736193,12.0,7.0,0.355,0.191,0.095,0.113,0.127,0.236,12.0,8.1,16.93,1860.0,1010.0,b
3686,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.516,0.043,0.173,0.06,0.514,0.247,0.155,0.104,0.085,0.752,0.013,0.011,0.09533267130089376,0.3078450844091361,0.30585898709036746,0.2909632571996028,13.0,10.0,0.323,0.183,0.107,0.074,0.15,0.249,8.0,6.64,9.0,1760.0,1340.0,b
3687,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.497,0.047,0.139,0.047,0.5,0.249,0.136,0.02,0.07,0.874,0.002,0.011,0.08708708708708707,0.33933933933933935,0.31731731731731727,0.25625625625625625,11.0,8.0,0.302,0.197,0.091,0.076,0.164,0.267,13.0,1.1,10.64,2320.0,1669.0,a
3688,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Mining-dependent,0.626,0.038,0.266,0.14,0.467,0.182,0.104,0.082,0.011,0.89,0.029,0.008,0.05283757338551859,0.175146771037182,0.23483365949119372,0.5371819960861057,9.0,3.0,0.157,0.146,0.04,0.086,0.272,0.13,11.0,,14.31,2719.0,1710.0,b
3690,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.414,0.055,0.247,0.072,0.506,0.257,0.149,0.123,0.072,0.773,0.011,0.016,0.2115583075335397,0.41692466460268324,0.23942208462332304,0.1320949432404541,13.0,10.0,0.347,0.246,0.119,0.094,,0.373,14.0,3.7,23.09,3530.0,3029.0,a
